PERIOD,LEAD_SOURCE,LEAD_COUNT
2024-09-25,Channel Edge,0
2024-09-25,Google,11
2024-09-25,Lucent,5
2024-09-25,O2C,2
2024-09-25,Other,0
2024-09-25,Policy Chat,1
2024-09-25,Ring 2,3
2024-09-25,Roku,1
2024-09-25,VOXR,5
2024-09-25,Youtube,7
2024-09-25,Regal,0
2024-09-26,Barrington,5
2024-09-26,Channel Edge,3
2024-09-26,Google,13
2024-09-26,Lucent,1
2024-09-26,O2C,0
2024-09-26,Other,0
2024-09-26,Policy Chat,0
2024-09-26,Ring 2,1
2024-09-26,Roku,1
2024-09-26,VOXR,1
2024-09-26,Youtube,31
2024-09-26,Regal,1
2024-09-27,Barrington,8
2024-09-27,Channel Edge,4
2024-09-27,Google,6
2024-09-27,Lucent,5
2024-09-27,O2C,0
2024-09-27,Other,5
2024-09-27,Policy Chat,2
2024-09-27,Ring 2,1
2024-09-27,Roku,11
2024-09-27,VOXR,1
2024-09-27,Youtube,9
2024-09-27,Regal,0
2024-09-28,Barrington,7
2024-09-28,Channel Edge,6
2024-09-28,Google,11
2024-09-28,Lucent,3
2024-09-28,O2C,2
2024-09-28,Other,0
2024-09-28,Policy Chat,3
2024-09-28,Ring 2,1
2024-09-28,Roku,2
2024-09-28,VOXR,8
2024-09-28,Youtube,4
2024-09-28,Regal,0
2024-09-29,Barrington,6
2024-09-29,Channel Edge,2
2024-09-29,Google,10
2024-09-29,Lucent,5
2024-09-29,O2C,1
2024-09-29,Other,1
2024-09-29,Policy Chat,3
2024-09-29,Ring 2,0
2024-09-29,Roku,4
2024-09-29,VOXR,2
2024-09-29,Youtube,14
2024-09-29,Regal,1
2024-09-30,Barrington,3
2024-09-30,Channel Edge,13
2024-09-30,Google,7
2024-09-30,Lucent,3
2024-09-30,O2C,4
2024-09-30,Other,2
2024-09-30,Policy Chat,2
2024-09-30,Ring 2,3
2024-09-30,Roku,1
2024-09-30,VOXR,2
2024-09-30,Youtube,12
2024-09-30,Regal,0
2024-10-01,Barrington,5
2024-10-01,Channel Edge,8
2024-10-01,Google,8
2024-10-01,Lucent,26
2024-10-01,O2C,2
2024-10-01,Other,2
2024-10-01,Policy Chat,3
2024-10-01,Ring 2,3
2024-10-01,Roku,4
2024-10-01,VOXR,5
2024-10-01,Youtube,14
2024-10-01,Regal,0
2024-10-02,Barrington,7
2024-10-02,Channel Edge,4
2024-10-02,Google,8
2024-10-02,Lucent,4
2024-10-02,O2C,2
2024-10-02,Other,1
2024-10-02,Policy Chat,2
2024-10-02,Ring 2,3
2024-10-02,Roku,3
2024-10-02,VOXR,0
2024-10-02,Youtube,9
2024-10-02,Regal,2
2024-10-03,Barrington,4
2024-10-03,Channel Edge,5
2024-10-03,Google,5
2024-10-03,Lucent,5
2024-10-03,O2C,3
2024-10-03,Other,1
2024-10-03,Policy Chat,0
2024-10-03,Ring 2,1
2024-10-03,Roku,4
2024-10-03,VOXR,7
2024-10-03,Youtube,17
2024-10-03,Regal,1
2024-10-04,Barrington,5
2024-10-04,Channel Edge,3
2024-10-04,Google,14
2024-10-04,Lucent,5
2024-10-04,O2C,3
2024-10-04,Other,1
2024-10-04,Policy Chat,2
2024-10-04,Ring 2,0
2024-10-04,Roku,4
2024-10-04,VOXR,1
2024-10-04,Youtube,24
2024-10-04,Regal,1
2024-10-05,Barrington,3
2024-10-05,Channel Edge,6
2024-10-05,Google,12
2024-10-05,Lucent,8
2024-10-05,O2C,3
2024-10-05,Other,2
2024-10-05,Policy Chat,4
2024-10-05,Ring 2,0
2024-10-05,Roku,3
2024-10-05,VOXR,3
2024-10-05,Youtube,28
2024-10-05,Regal,1
2024-10-06,Barrington,4
2024-10-06,Channel Edge,4
2024-10-06,Google,8
2024-10-06,Lucent,7
2024-10-06,O2C,1
2024-10-06,Other,1
2024-10-06,Policy Chat,3
2024-10-06,Ring 2,2
2024-10-06,Roku,3
2024-10-06,VOXR,3
2024-10-06,Youtube,13
2024-10-06,Regal,0
2024-10-07,Barrington,2
2024-10-07,Channel Edge,2
2024-10-07,Google,7
2024-10-07,Lucent,11
2024-10-07,O2C,2
2024-10-07,Other,1
2024-10-07,Policy Chat,0
2024-10-07,Ring 2,1
2024-10-07,Roku,7
2024-10-07,VOXR,6
2024-10-07,Youtube,9
2024-10-07,Regal,0
2024-10-08,Barrington,2
2024-10-08,Channel Edge,6
2024-10-08,Google,7
2024-10-08,Lucent,4
2024-10-08,O2C,1
2024-10-08,Other,1
2024-10-08,Policy Chat,4
2024-10-08,Ring 2,1
2024-10-08,Roku,1
2024-10-08,VOXR,4
2024-10-08,Youtube,31
2024-10-08,Regal,1
2024-10-09,Barrington,2
2024-10-09,Channel Edge,7
2024-10-09,Google,8
2024-10-09,Lucent,23
2024-10-09,O2C,1
2024-10-09,Other,2
2024-10-09,Policy Chat,1
2024-10-09,Ring 2,1
2024-10-09,Roku,15
2024-10-09,VOXR,1
2024-10-09,Youtube,12
2024-10-09,Regal,2
2024-10-10,Barrington,5
2024-10-10,Channel Edge,10
2024-10-10,Google,7
2024-10-10,Lucent,9
2024-10-10,O2C,1
2024-10-10,Other,0
2024-10-10,Policy Chat,1
2024-10-10,Ring 2,0
2024-10-10,Roku,7
2024-10-10,VOXR,7
2024-10-10,Youtube,18
2024-10-10,Regal,0
2024-10-11,Barrington,2
2024-10-11,Channel Edge,2
2024-10-11,Google,5
2024-10-11,Lucent,6
2024-10-11,O2C,1
2024-10-11,Other,0
2024-10-11,Policy Chat,3
2024-10-11,Ring 2,0
2024-10-11,Roku,6
2024-10-11,VOXR,4
2024-10-11,Youtube,10
2024-10-11,Regal,0
2024-10-12,Barrington,4
2024-10-12,Channel Edge,5
2024-10-12,Google,5
2024-10-12,Lucent,6
2024-10-12,O2C,1
2024-10-12,Other,1
2024-10-12,Policy Chat,1
2024-10-12,Ring 2,0
2024-10-12,Roku,4
2024-10-12,VOXR,1
2024-10-12,Youtube,15
2024-10-12,Regal,0
2024-10-13,Barrington,5
2024-10-13,Channel Edge,1
2024-10-13,Google,6
2024-10-13,Lucent,6
2024-10-13,O2C,0
2024-10-13,Other,2
2024-10-13,Policy Chat,5
2024-10-13,Ring 2,0
2024-10-13,Roku,14
2024-10-13,VOXR,3
2024-10-13,Youtube,7
2024-10-13,Regal,0
2024-10-14,Barrington,4
2024-10-14,Channel Edge,4
2024-10-14,Google,7
2024-10-14,Lucent,6
2024-10-14,O2C,2
2024-10-14,Other,1
2024-10-14,Policy Chat,2
2024-10-14,Ring 2,4
2024-10-14,Roku,6
2024-10-14,VOXR,2
2024-10-14,Youtube,18
2024-10-14,Regal,1
2024-10-15,Barrington,5
2024-10-15,Channel Edge,5
2024-10-15,Google,7
2024-10-15,Lucent,10
2024-10-15,O2C,5
2024-10-15,Other,2
2024-10-15,Policy Chat,3
2024-10-15,Ring 2,0
2024-10-15,Roku,2
2024-10-15,VOXR,3
2024-10-15,Youtube,14
2024-10-15,Regal,0
2024-10-16,Barrington,6
2024-10-16,Channel Edge,7
2024-10-16,Google,6
2024-10-16,Lucent,5
2024-10-16,O2C,3
2024-10-16,Other,1
2024-10-16,Policy Chat,2
2024-10-16,Ring 2,2
2024-10-16,Roku,3
2024-10-16,VOXR,2
2024-10-16,Youtube,14
2024-10-16,Regal,0
2024-10-17,Barrington,6
2024-10-17,Channel Edge,5
2024-10-17,Google,8
2024-10-17,Lucent,3
2024-10-17,O2C,0
2024-10-17,Other,0
2024-10-17,Policy Chat,1
2024-10-17,Ring 2,0
2024-10-17,Roku,9
2024-10-17,VOXR,1
2024-10-17,Youtube,14
2024-10-17,Regal,0
2024-10-18,Barrington,2
2024-10-18,Channel Edge,8
2024-10-18,Google,8
2024-10-18,Lucent,8
2024-10-18,O2C,0
2024-10-18,Other,0
2024-10-18,Policy Chat,3
2024-10-18,Ring 2,0
2024-10-18,Roku,2
2024-10-18,VOXR,1
2024-10-18,Youtube,11
2024-10-18,Regal,2
2024-10-19,Barrington,2
2024-10-19,Channel Edge,6
2024-10-19,Google,5
2024-10-19,Lucent,6
2024-10-19,O2C,2
2024-10-19,Other,0
2024-10-19,Policy Chat,0
2024-10-19,Ring 2,0
2024-10-19,Roku,4
2024-10-19,VOXR,7
2024-10-19,Youtube,19
2024-10-19,Regal,0
2024-10-20,Barrington,6
2024-10-20,Channel Edge,5
2024-10-20,Google,9
2024-10-20,Lucent,5
2024-10-20,O2C,0
2024-10-20,Other,2
2024-10-20,Policy Chat,2
2024-10-20,Ring 2,0
2024-10-20,Roku,12
2024-10-20,VOXR,1
2024-10-20,Youtube,15
2024-10-20,Regal,0
2024-10-21,Barrington,4
2024-10-21,Channel Edge,6
2024-10-21,Google,8
2024-10-21,Lucent,8
2024-10-21,O2C,0
2024-10-21,Other,0
2024-10-21,Policy Chat,3
2024-10-21,Ring 2,3
2024-10-21,Roku,4
2024-10-21,VOXR,3
2024-10-21,Youtube,17
2024-10-21,Regal,0
2024-10-22,Barrington,2
2024-10-22,Channel Edge,3
2024-10-22,Google,4
2024-10-22,Lucent,6
2024-10-22,O2C,0
2024-10-22,Other,0
2024-10-22,Policy Chat,3
2024-10-22,Ring 2,5
2024-10-22,Roku,9
2024-10-22,VOXR,2
2024-10-22,Youtube,16
2024-10-22,Regal,0
2024-10-23,Barrington,9
2024-10-23,Channel Edge,4
2024-10-23,Google,5
2024-10-23,Lucent,2
2024-10-23,O2C,1
2024-10-23,Other,0
2024-10-23,Policy Chat,2
2024-10-23,Ring 2,2
2024-10-23,Roku,3
2024-10-23,VOXR,3
2024-10-23,Youtube,23
2024-10-23,Regal,0
2024-10-24,Barrington,4
2024-10-24,Channel Edge,6
2024-10-24,Google,7
2024-10-24,Lucent,5
2024-10-24,O2C,2
2024-10-24,Other,3
2024-10-24,Policy Chat,0
2024-10-24,Ring 2,0
2024-10-24,Roku,10
2024-10-24,VOXR,4
2024-10-24,Youtube,11
2024-10-24,Regal,1
2024-10-25,Barrington,4
2024-10-25,Channel Edge,3
2024-10-25,Google,8
2024-10-25,Lucent,6
2024-10-25,O2C,0
2024-10-25,Other,1
2024-10-25,Policy Chat,10
2024-10-25,Ring 2,3
2024-10-25,Roku,4
2024-10-25,VOXR,5
2024-10-25,Youtube,14
2024-10-25,Regal,0
2024-10-26,Barrington,4
2024-10-26,Channel Edge,4
2024-10-26,Google,4
2024-10-26,Lucent,5
2024-10-26,O2C,3
2024-10-26,Other,0
2024-10-26,Policy Chat,1
2024-10-26,Ring 2,2
2024-10-26,Roku,4
2024-10-26,VOXR,2
2024-10-26,Youtube,15
2024-10-26,Regal,0
2024-10-27,Barrington,10
2024-10-27,Channel Edge,8
2024-10-27,Google,4
2024-10-27,Lucent,7
2024-10-27,O2C,1
2024-10-27,Other,1
2024-10-27,Policy Chat,1
2024-10-27,Ring 2,3
2024-10-27,Roku,2
2024-10-27,VOXR,1
2024-10-27,Youtube,19
2024-10-27,Regal,0
2024-10-28,Barrington,4
2024-10-28,Channel Edge,1
2024-10-28,Google,9
2024-10-28,Lucent,5
2024-10-28,O2C,3
2024-10-28,Other,0
2024-10-28,Policy Chat,2
2024-10-28,Ring 2,1
2024-10-28,Roku,3
2024-10-28,VOXR,4
2024-10-28,Youtube,12
2024-10-28,Regal,3
2024-10-29,Barrington,3
2024-10-29,Channel Edge,7
2024-10-29,Google,10
2024-10-29,Lucent,6
2024-10-29,O2C,4
2024-10-29,Other,1
2024-10-29,Policy Chat,3
2024-10-29,Ring 2,1
2024-10-29,Roku,7
2024-10-29,VOXR,3
2024-10-29,Youtube,10
2024-10-29,Regal,0
2024-10-30,Barrington,1
2024-10-30,Channel Edge,6
2024-10-30,Google,8
2024-10-30,Lucent,1
2024-10-30,O2C,0
2024-10-30,Other,1
2024-10-30,Policy Chat,4
2024-10-30,Ring 2,1
2024-10-30,Roku,8
2024-10-30,VOXR,1
2024-10-30,Youtube,8
2024-10-30,Regal,0
2024-10-31,Barrington,8
2024-10-31,Channel Edge,10
2024-10-31,Google,6
2024-10-31,Lucent,8
2024-10-31,O2C,1
2024-10-31,Other,0
2024-10-31,Policy Chat,2
2024-10-31,Ring 2,0
2024-10-31,Roku,10
2024-10-31,VOXR,1
2024-10-31,Youtube,16
2024-10-31,Regal,0
2024-11-01,Barrington,5
2024-11-01,Channel Edge,5
2024-11-01,Google,6
2024-11-01,Lucent,9
2024-11-01,O2C,1
2024-11-01,Other,3
2024-11-01,Policy Chat,3
2024-11-01,Ring 2,3
2024-11-01,Roku,1
2024-11-01,VOXR,7
2024-11-01,Youtube,13
2024-11-01,Regal,1
2024-11-02,Barrington,3
2024-11-02,Channel Edge,2
2024-11-02,Google,6
2024-11-02,Lucent,4
2024-11-02,O2C,7
2024-11-02,Other,1
2024-11-02,Policy Chat,0
2024-11-02,Ring 2,0
2024-11-02,Roku,7
2024-11-02,VOXR,1
2024-11-02,Youtube,9
2024-11-02,Regal,1
2024-11-03,Barrington,6
2024-11-03,Channel Edge,1
2024-11-03,Google,7
2024-11-03,Lucent,8
2024-11-03,O2C,1
2024-11-03,Other,0
2024-11-03,Policy Chat,1
2024-11-03,Ring 2,1
2024-11-03,Roku,4
2024-11-03,VOXR,3
2024-11-03,Youtube,8
2024-11-03,Regal,0
2024-11-04,Barrington,6
2024-11-04,Channel Edge,7
2024-11-04,Google,14
2024-11-04,Lucent,1
2024-11-04,O2C,3
2024-11-04,Other,1
2024-11-04,Policy Chat,0
2024-11-04,Ring 2,2
2024-11-04,Roku,1
2024-11-04,VOXR,2
2024-11-04,Youtube,15
2024-11-04,Regal,1
2024-11-05,Barrington,6
2024-11-05,Channel Edge,4
2024-11-05,Google,5
2024-11-05,Lucent,5
2024-11-05,O2C,5
2024-11-05,Other,1
2024-11-05,Policy Chat,3
2024-11-05,Ring 2,0
2024-11-05,Roku,5
2024-11-05,VOXR,3
2024-11-05,Youtube,14
2024-11-05,Regal,0
2024-11-06,Barrington,3
2024-11-06,Channel Edge,6
2024-11-06,Google,5
2024-11-06,Lucent,4
2024-11-06,O2C,2
2024-11-06,Other,0
2024-11-06,Policy Chat,6
2024-11-06,Ring 2,1
2024-11-06,Roku,5
2024-11-06,VOXR,6
2024-11-06,Youtube,11
2024-11-06,Regal,1
2024-11-07,Barrington,2
2024-11-07,Channel Edge,11
2024-11-07,Google,5
2024-11-07,Lucent,8
2024-11-07,O2C,1
2024-11-07,Other,1
2024-11-07,Policy Chat,2
2024-11-07,Ring 2,1
2024-11-07,Roku,3
2024-11-07,VOXR,4
2024-11-07,Youtube,11
2024-11-07,Regal,3
2024-11-08,Barrington,3
2024-11-08,Channel Edge,3
2024-11-08,Google,9
2024-11-08,Lucent,8
2024-11-08,O2C,3
2024-11-08,Other,3
2024-11-08,Policy Chat,10
2024-11-08,Ring 2,2
2024-11-08,Roku,4
2024-11-08,VOXR,3
2024-11-08,Youtube,10
2024-11-08,Regal,1
2024-11-09,Barrington,4
2024-11-09,Channel Edge,3
2024-11-09,Google,10
2024-11-09,Lucent,4
2024-11-09,O2C,4
2024-11-09,Other,2
2024-11-09,Policy Chat,1
2024-11-09,Ring 2,1
2024-11-09,Roku,3
2024-11-09,VOXR,3
2024-11-09,Youtube,10
2024-11-09,Regal,1
2024-11-10,Barrington,6
2024-11-10,Channel Edge,3
2024-11-10,Google,8
2024-11-10,Lucent,15
2024-11-10,O2C,4
2024-11-10,Other,0
2024-11-10,Policy Chat,2
2024-11-10,Ring 2,1
2024-11-10,Roku,2
2024-11-10,VOXR,6
2024-11-10,Youtube,13
2024-11-10,Regal,1
2024-11-11,Barrington,3
2024-11-11,Channel Edge,3
2024-11-11,Google,8
2024-11-11,Lucent,2
2024-11-11,O2C,4
2024-11-11,Other,1
2024-11-11,Policy Chat,5
2024-11-11,Ring 2,5
2024-11-11,Roku,3
2024-11-11,VOXR,4
2024-11-11,Youtube,14
2024-11-11,Regal,4
2024-11-12,Barrington,3
2024-11-12,Channel Edge,5
2024-11-12,Google,3
2024-11-12,Lucent,5
2024-11-12,O2C,0
2024-11-12,Other,1
2024-11-12,Policy Chat,4
2024-11-12,Ring 2,0
2024-11-12,Roku,3
2024-11-12,VOXR,8
2024-11-12,Youtube,12
2024-11-12,Regal,1
2024-11-13,Barrington,8
2024-11-13,Channel Edge,4
2024-11-13,Google,5
2024-11-13,Lucent,7
2024-11-13,O2C,2
2024-11-13,Other,2
2024-11-13,Policy Chat,3
2024-11-13,Ring 2,2
2024-11-13,Roku,6
2024-11-13,VOXR,5
2024-11-13,Youtube,10
2024-11-13,Regal,1
2024-11-14,Barrington,2
2024-11-14,Channel Edge,4
2024-11-14,Google,6
2024-11-14,Lucent,6
2024-11-14,O2C,3
2024-11-14,Other,1
2024-11-14,Policy Chat,4
2024-11-14,Ring 2,1
2024-11-14,Roku,3
2024-11-14,VOXR,5
2024-11-14,Youtube,13
2024-11-14,Regal,1
2024-11-15,Barrington,7
2024-11-15,Channel Edge,6
2024-11-15,Google,1
2024-11-15,Lucent,8
2024-11-15,O2C,2
2024-11-15,Other,1
2024-11-15,Policy Chat,2
2024-11-15,Ring 2,0
2024-11-15,Roku,5
2024-11-15,VOXR,2
2024-11-15,Youtube,17
2024-11-15,Regal,1
2024-11-16,Barrington,5
2024-11-16,Channel Edge,7
2024-11-16,Google,3
2024-11-16,Lucent,4
2024-11-16,O2C,0
2024-11-16,Other,2
2024-11-16,Policy Chat,3
2024-11-16,Ring 2,1
2024-11-16,Roku,6
2024-11-16,VOXR,5
2024-11-16,Youtube,9
2024-11-16,Regal,0
2024-11-17,Barrington,1
2024-11-17,Channel Edge,4
2024-11-17,Google,16
2024-11-17,Lucent,8
2024-11-17,O2C,3
2024-11-17,Other,1
2024-11-17,Policy Chat,2
2024-11-17,Ring 2,0
2024-11-17,Roku,5
2024-11-17,VOXR,3
2024-11-17,Youtube,13
2024-11-17,Regal,3
2024-11-18,Barrington,7
2024-11-18,Channel Edge,2
2024-11-18,Google,8
2024-11-18,Lucent,4
2024-11-18,O2C,3
2024-11-18,Other,0
2024-11-18,Policy Chat,3
2024-11-18,Ring 2,2
2024-11-18,Roku,6
2024-11-18,VOXR,5
2024-11-18,Youtube,13
2024-11-18,Regal,1
2024-11-19,Barrington,3
2024-11-19,Channel Edge,8
2024-11-19,Google,8
2024-11-19,Lucent,7
2024-11-19,O2C,1
2024-11-19,Other,0
2024-11-19,Policy Chat,4
2024-11-19,Ring 2,2
2024-11-19,Roku,1
2024-11-19,VOXR,6
2024-11-19,Youtube,14
2024-11-19,Regal,1
2024-11-20,Barrington,3
2024-11-20,Channel Edge,4
2024-11-20,Google,3
2024-11-20,Lucent,5
2024-11-20,O2C,1
2024-11-20,Other,2
2024-11-20,Policy Chat,3
2024-11-20,Ring 2,1
2024-11-20,Roku,4
2024-11-20,VOXR,3
2024-11-20,Youtube,13
2024-11-20,Regal,1
2024-11-21,Barrington,8
2024-11-21,Channel Edge,5
2024-11-21,Google,6
2024-11-21,Lucent,7
2024-11-21,O2C,1
2024-11-21,Other,0
2024-11-21,Policy Chat,5
2024-11-21,Ring 2,1
2024-11-21,Roku,6
2024-11-21,VOXR,1
2024-11-21,Youtube,13
2024-11-21,Regal,0
2024-11-22,Barrington,8
2024-11-22,Channel Edge,2
2024-11-22,Google,5
2024-11-22,Lucent,5
2024-11-22,O2C,8
2024-11-22,Other,2
2024-11-22,Policy Chat,3
2024-11-22,Ring 2,1
2024-11-22,Roku,5
2024-11-22,VOXR,2
2024-11-22,Youtube,16
2024-11-22,Regal,1
2024-11-23,Barrington,6
2024-11-23,Channel Edge,7
2024-11-23,Google,11
2024-11-23,Lucent,9
2024-11-23,O2C,4
2024-11-23,Other,2
2024-11-23,Policy Chat,2
2024-11-23,Ring 2,1
2024-11-23,Roku,3
2024-11-23,VOXR,2
2024-11-23,Youtube,19
2024-11-23,Regal,4
2024-11-24,Barrington,3
2024-11-24,Channel Edge,3
2024-11-24,Google,5
2024-11-24,Lucent,12
2024-11-24,O2C,3
2024-11-24,Other,3
2024-11-24,Policy Chat,3
2024-11-24,Ring 2,1
2024-11-24,Roku,3
2024-11-24,VOXR,4
2024-11-24,Youtube,15
2024-11-24,Regal,0
2024-11-25,Barrington,5
2024-11-25,Channel Edge,4
2024-11-25,Google,6
2024-11-25,Lucent,4
2024-11-25,O2C,3
2024-11-25,Other,1
2024-11-25,Policy Chat,4
2024-11-25,Ring 2,2
2024-11-25,Roku,8
2024-11-25,VOXR,2
2024-11-25,Youtube,13
2024-11-25,Regal,1
2024-11-26,Barrington,2
2024-11-26,Channel Edge,11
2024-11-26,Google,7
2024-11-26,Lucent,3
2024-11-26,O2C,4
2024-11-26,Other,0
2024-11-26,Policy Chat,2
2024-11-26,Ring 2,0
2024-11-26,Roku,6
2024-11-26,VOXR,5
2024-11-26,Youtube,9
2024-11-26,Regal,1
2024-11-27,Barrington,2
2024-11-27,Channel Edge,4
2024-11-27,Google,3
2024-11-27,Lucent,6
2024-11-27,O2C,4
2024-11-27,Other,3
2024-11-27,Policy Chat,9
2024-11-27,Ring 2,4
2024-11-27,Roku,3
2024-11-27,VOXR,2
2024-11-27,Youtube,12
2024-11-27,Regal,0
2024-11-28,Barrington,6
2024-11-28,Channel Edge,3
2024-11-28,Google,0
2024-11-28,Lucent,4
2024-11-28,O2C,6
2024-11-28,Other,2
2024-11-28,Policy Chat,6
2024-11-28,Ring 2,3
2024-11-28,Roku,6
2024-11-28,VOXR,5
2024-11-28,Youtube,17
2024-11-28,Regal,0
2024-11-29,Barrington,3
2024-11-29,Channel Edge,5
2024-11-29,Google,9
2024-11-29,Lucent,8
2024-11-29,O2C,0
2024-11-29,Other,1
2024-11-29,Policy Chat,6
2024-11-29,Ring 2,0
2024-11-29,Roku,2
2024-11-29,VOXR,5
2024-11-29,Youtube,10
2024-11-29,Regal,3
2024-11-30,Barrington,5
2024-11-30,Channel Edge,2
2024-11-30,Google,6
2024-11-30,Lucent,15
2024-11-30,O2C,8
2024-11-30,Other,0
2024-11-30,Policy Chat,6
2024-11-30,Ring 2,2
2024-11-30,Roku,3
2024-11-30,VOXR,7
2024-11-30,Youtube,13
2024-11-30,Regal,2
2024-12-01,Barrington,4
2024-12-01,Channel Edge,6
2024-12-01,Google,8
2024-12-01,Lucent,4
2024-12-01,O2C,3
2024-12-01,Other,0
2024-12-01,Policy Chat,3
2024-12-01,Ring 2,2
2024-12-01,Roku,5
2024-12-01,VOXR,3
2024-12-01,Youtube,8
2024-12-01,Regal,2
2024-12-02,Barrington,3
2024-12-02,Channel Edge,6
2024-12-02,Google,5
2024-12-02,Lucent,7
2024-12-02,O2C,4
2024-12-02,Other,0
2024-12-02,Policy Chat,5
2024-12-02,Ring 2,3
2024-12-02,Roku,4
2024-12-02,VOXR,4
2024-12-02,Youtube,13
2024-12-02,Regal,2
2024-12-03,Barrington,3
2024-12-03,Channel Edge,9
2024-12-03,Google,11
2024-12-03,Lucent,5
2024-12-03,O2C,0
2024-12-03,Other,3
2024-12-03,Policy Chat,2
2024-12-03,Ring 2,3
2024-12-03,Roku,2
2024-12-03,VOXR,18
2024-12-03,Youtube,3
2024-12-03,Regal,1
2024-12-04,Barrington,4
2024-12-04,Channel Edge,6
2024-12-04,Google,5
2024-12-04,Lucent,13
2024-12-04,O2C,3
2024-12-04,Other,2
2024-12-04,Policy Chat,5
2024-12-04,Ring 2,0
2024-12-04,Roku,3
2024-12-04,VOXR,10
2024-12-04,Youtube,14
2024-12-04,Regal,2
2024-12-05,Barrington,2
2024-12-05,Channel Edge,3
2024-12-05,Google,6
2024-12-05,Lucent,6
2024-12-05,O2C,1
2024-12-05,Other,0
2024-12-05,Policy Chat,10
2024-12-05,Ring 2,4
2024-12-05,Roku,4
2024-12-05,VOXR,4
2024-12-05,Youtube,13
2024-12-05,Regal,0
2024-12-06,Barrington,6
2024-12-06,Channel Edge,6
2024-12-06,Google,4
2024-12-06,Lucent,11
2024-12-06,O2C,2
2024-12-06,Other,1
2024-12-06,Policy Chat,5
2024-12-06,Ring 2,0
2024-12-06,Roku,4
2024-12-06,VOXR,6
2024-12-06,Youtube,8
2024-12-06,Regal,0
2024-12-07,Barrington,3
2024-12-07,Channel Edge,11
2024-12-07,Google,2
2024-12-07,Lucent,11
2024-12-07,O2C,4
2024-12-07,Other,0
2024-12-07,Policy Chat,7
2024-12-07,Ring 2,1
2024-12-07,Roku,1
2024-12-07,VOXR,3
2024-12-07,Youtube,15
2024-12-07,Regal,0
2024-12-08,Barrington,9
2024-12-08,Channel Edge,4
2024-12-08,Google,1
2024-12-08,Lucent,1
2024-12-08,O2C,0
2024-12-08,Other,0
2024-12-08,Policy Chat,3
2024-12-08,Ring 2,1
2024-12-08,Roku,4
2024-12-08,VOXR,7
2024-12-08,Youtube,13
2024-12-08,Regal,1
2024-12-09,Barrington,7
2024-12-09,Channel Edge,3
2024-12-09,Google,7
2024-12-09,Lucent,8
2024-12-09,O2C,4
2024-12-09,Other,1
2024-12-09,Policy Chat,4
2024-12-09,Ring 2,1
2024-12-09,Roku,3
2024-12-09,VOXR,2
2024-12-09,Youtube,14
2024-12-09,Regal,2
2024-12-10,Barrington,8
2024-12-10,Channel Edge,2
2024-12-10,Google,5
2024-12-10,Lucent,9
2024-12-10,O2C,1
2024-12-10,Other,1
2024-12-10,Policy Chat,7
2024-12-10,Ring 2,1
2024-12-10,Roku,3
2024-12-10,VOXR,3
2024-12-10,Youtube,15
2024-12-10,Regal,0
2024-12-11,Barrington,3
2024-12-11,Channel Edge,9
2024-12-11,Google,4
2024-12-11,Lucent,6
2024-12-11,O2C,2
2024-12-11,Other,2
2024-12-11,Policy Chat,2
2024-12-11,Ring 2,1
2024-12-11,Roku,4
2024-12-11,VOXR,3
2024-12-11,Youtube,11
2024-12-11,Regal,1
2024-12-12,Barrington,8
2024-12-12,Channel Edge,11
2024-12-12,Google,8
2024-12-12,Lucent,8
2024-12-12,O2C,2
2024-12-12,Other,0
2024-12-12,Policy Chat,6
2024-12-12,Ring 2,0
2024-12-12,Roku,11
2024-12-12,VOXR,4
2024-12-12,Youtube,13
2024-12-12,Regal,1
2024-12-13,Barrington,0
2024-12-13,Channel Edge,14
2024-12-13,Google,5
2024-12-13,Lucent,8
2024-12-13,O2C,6
2024-12-13,Other,1
2024-12-13,Policy Chat,14
2024-12-13,Ring 2,3
2024-12-13,Roku,3
2024-12-13,VOXR,10
2024-12-13,Youtube,14
2024-12-13,Regal,0
2024-12-14,Barrington,16
2024-12-14,Channel Edge,2
2024-12-14,Google,4
2024-12-14,Lucent,8
2024-12-14,O2C,5
2024-12-14,Other,0
2024-12-14,Policy Chat,12
2024-12-14,Ring 2,0
2024-12-14,Roku,5
2024-12-14,VOXR,1
2024-12-14,Youtube,17
2024-12-14,Regal,3
2024-12-15,Barrington,7
2024-12-15,Channel Edge,3
2024-12-15,Google,4
2024-12-15,Lucent,4
2024-12-15,O2C,2
2024-12-15,Other,1
2024-12-15,Policy Chat,7
2024-12-15,Ring 2,4
2024-12-15,Roku,5
2024-12-15,VOXR,0
2024-12-15,Youtube,8
2024-12-15,Regal,0
2024-12-16,Barrington,3
2024-12-16,Channel Edge,2
2024-12-16,Google,8
2024-12-16,Lucent,5
2024-12-16,O2C,1
2024-12-16,Other,0
2024-12-16,Policy Chat,2
2024-12-16,Ring 2,3
2024-12-16,Roku,3
2024-12-16,VOXR,2
2024-12-16,Youtube,13
2024-12-16,Regal,2
2024-12-17,Barrington,3
2024-12-17,Channel Edge,7
2024-12-17,Google,7
2024-12-17,Lucent,10
2024-12-17,O2C,6
2024-12-17,Other,0
2024-12-17,Policy Chat,8
2024-12-17,Ring 2,1
2024-12-17,Roku,2
2024-12-17,VOXR,5
2024-12-17,Youtube,19
2024-12-17,Regal,1
2024-12-18,Barrington,5
2024-12-18,Channel Edge,4
2024-12-18,Google,7
