PERIOD,LEAD_SOURCE,SOURCE_SALES,SOURCE_PREMIUM
2024-09-21,Other,0,0.0
2024-09-21,Policy Chat,0,0.0
2024-09-21,Ring 2,0,0.0
2024-09-21,Roku,0,0.0
2024-09-21,VOXR,1,451.03
2024-09-21,Youtube,5,528.58
2024-09-21,Regal,0,0.0
2024-09-22,Barrington,0,0.0
2024-09-22,Channel Edge,0,0.0
2024-09-22,Google,3,318.31
2024-09-22,Lucent,0,0.0
2024-09-22,O2C,1,132.5
2024-09-22,Other,0,0.0
2024-09-22,Policy Chat,0,0.0
2024-09-22,Ring 2,0,0.0
2024-09-22,Roku,0,0.0
2024-09-22,VOXR,1,335.15
2024-09-22,Youtube,8,865.68
2024-09-22,Regal,0,0.0
2024-09-23,Barrington,1,450.86
2024-09-23,Channel Edge,1,291.47
2024-09-23,Google,2,275.06
2024-09-23,Lucent,0,0.0
2024-09-23,O2C,0,0.0
2024-09-23,Other,0,0.0
2024-09-23,Policy Chat,0,0.0
2024-09-23,Ring 2,0,0.0
2024-09-23,Roku,0,0.0
2024-09-23,VOXR,0,0.0
2024-09-23,Youtube,5,572.37
2024-09-23,Regal,0,0.0
2024-09-24,Barrington,1,381.89
2024-09-24,Channel Edge,1,230.57
2024-09-24,Google,2,191.17
2024-09-24,Lucent,0,0.0
2024-09-24,O2C,1,130.56
2024-09-24,Other,0,0.0
2024-09-24,Policy Chat,0,0.0
2024-09-24,Ring 2,0,0.0
2024-09-24,Roku,0,0.0
2024-09-24,VOXR,0,0.0
2024-09-24,Youtube,12,1220.29
2024-09-24,Regal,0,0.0
2024-09-25,Barrington,0,0.0
2024-09-25,Channel Edge,1,287.35
2024-09-25,Google,0,0.0
2024-09-25,Lucent,0,0.0
2024-09-25,O2C,1,137.03
2024-09-25,Other,0,0.0
2024-09-25,Policy Chat,0,0.0
2024-09-25,Ring 2,0,0.0
2024-09-25,Roku,0,0.0
2024-09-25,VOXR,3,941.69
2024-09-25,Youtube,6,556.65
2024-09-25,Regal,0,0.0
2024-09-26,Barrington,1,476.57
2024-09-26,Channel Edge,1,316.2
2024-09-26,Google,4,487.48
2024-09-26,Lucent,0,0.0
2024-09-26,O2C,0,0.0
2024-09-26,Other,0,0.0
2024-09-26,Policy Chat,0,0.0
2024-09-26,Ring 2,0,0.0
2024-09-26,Roku,0,0.0
2024-09-26,VOXR,0,0.0
2024-09-26,Youtube,8,987.58
2024-09-26,Regal,0,0.0
2024-09-27,Barrington,2,787.32
2024-09-27,Channel Edge,0,0.0
2024-09-27,Google,2,216.82
2024-09-27,Lucent,0,0.0
2024-09-27,O2C,0,0.0
2024-09-27,Other,1,50.0
2024-09-27,Policy Chat,1,145.6
2024-09-27,Ring 2,0,0.0
2024-09-27,Roku,2,413.2
2024-09-27,VOXR,0,0.0
2024-09-27,Youtube,4,564.41
2024-09-27,Regal,0,0.0
2024-09-28,Barrington,1,396.65
2024-09-28,Channel Edge,0,0.0
2024-09-28,Google,5,448.13
2024-09-28,Lucent,0,0.0
2024-09-28,O2C,0,0.0
2024-09-28,Other,0,0.0
2024-09-28,Policy Chat,0,0.0
2024-09-28,Ring 2,0,0.0
2024-09-28,Roku,0,0.0
2024-09-28,VOXR,1,352.48
2024-09-28,Youtube,2,243.8
2024-09-28,Regal,0,0.0
2024-09-29,Barrington,2,904.66
2024-09-29,Channel Edge,1,222.32
2024-09-29,Google,1,103.7
2024-09-29,Lucent,0,0.0
2024-09-29,O2C,1,112.24
2024-09-29,Other,0,0.0
2024-09-29,Policy Chat,1,164.37
2024-09-29,Ring 2,0,0.0
2024-09-29,Roku,1,188.57
2024-09-29,VOXR,1,367.51
2024-09-29,Youtube,2,241.86
2024-09-29,Regal,0,0.0
2024-09-30,Barrington,1,486.91
2024-09-30,Channel Edge,2,655.79
2024-09-30,Google,2,192.87
2024-09-30,Lucent,0,0.0
2024-09-30,O2C,0,0.0
2024-09-30,Other,0,0.0
2024-09-30,Policy Chat,0,0.0
2024-09-30,Ring 2,1,256.15
2024-09-30,Roku,0,0.0
2024-09-30,VOXR,1,359.54
2024-09-30,Youtube,5,467.03
2024-09-30,Regal,0,0.0
2024-10-01,Barrington,0,0.0
2024-10-01,Channel Edge,2,454.96
2024-10-01,Google,4,369.78
2024-10-01,Lucent,3,1037.15
2024-10-01,O2C,1,160.02
2024-10-01,Other,0,0.0
2024-10-01,Policy Chat,0,0.0
2024-10-01,Ring 2,0,0.0
2024-10-01,Roku,0,0.0
2024-10-01,VOXR,2,678.35
2024-10-01,Youtube,3,281.09
2024-10-01,Regal,0,0.0
2024-10-02,Barrington,0,0.0
2024-10-02,Channel Edge,2,435.79
2024-10-02,Google,2,292.8
2024-10-02,Lucent,0,0.0
2024-10-02,O2C,1,135.06
2024-10-02,Other,0,0.0
2024-10-02,Policy Chat,0,0.0
2024-10-02,Ring 2,2,635.66
2024-10-02,Roku,0,0.0
2024-10-02,VOXR,0,0.0
2024-10-02,Youtube,4,401.65
2024-10-02,Regal,0,0.0
2024-10-03,Barrington,0,0.0
2024-10-03,Channel Edge,1,281.91
2024-10-03,Google,1,94.62
2024-10-03,Lucent,0,0.0
2024-10-03,O2C,1,132.07
2024-10-03,Other,0,0.0
2024-10-03,Policy Chat,0,0.0
2024-10-03,Ring 2,0,0.0
2024-10-03,Roku,0,0.0
2024-10-03,VOXR,1,366.14
2024-10-03,Youtube,8,823.28
2024-10-03,Regal,0,0.0
2024-10-04,Barrington,2,898.92
2024-10-04,Channel Edge,0,0.0
2024-10-04,Google,4,335.12
2024-10-04,Lucent,0,0.0
2024-10-04,O2C,2,246.87
2024-10-04,Other,0,0.0
2024-10-04,Policy Chat,0,0.0
2024-10-04,Ring 2,0,0.0
2024-10-04,Roku,0,0.0
2024-10-04,VOXR,0,0.0
2024-10-04,Youtube,7,827.97
2024-10-04,Regal,0,0.0
2024-10-05,Barrington,1,464.92
2024-10-05,Channel Edge,1,255.68
2024-10-05,Google,3,328.84
2024-10-05,Lucent,1,251.71
2024-10-05,O2C,2,255.58
2024-10-05,Other,0,0.0
2024-10-05,Policy Chat,0,0.0
2024-10-05,Ring 2,0,0.0
2024-10-05,Roku,0,0.0
2024-10-05,VOXR,0,0.0
2024-10-05,Youtube,13,1391.85
2024-10-05,Regal,0,0.0
2024-10-06,Barrington,1,459.87
2024-10-06,Channel Edge,3,767.14
2024-10-06,Google,2,176.28
2024-10-06,Lucent,0,0.0
2024-10-06,O2C,0,0.0
2024-10-06,Other,0,0.0
2024-10-06,Policy Chat,1,111.33
2024-10-06,Ring 2,0,0.0
2024-10-06,Roku,0,0.0
2024-10-06,VOXR,0,0.0
2024-10-06,Youtube,5,459.56
2024-10-06,Regal,0,0.0
2024-10-07,Barrington,0,0.0
2024-10-07,Channel Edge,1,180.66
2024-10-07,Google,2,152.72
2024-10-07,Lucent,0,0.0
2024-10-07,O2C,1,89.21
2024-10-07,Other,0,0.0
2024-10-07,Policy Chat,0,0.0
2024-10-07,Ring 2,1,378.06
2024-10-07,Roku,0,0.0
2024-10-07,VOXR,1,349.94
2024-10-07,Youtube,2,195.21
2024-10-07,Regal,0,0.0
2024-10-08,Barrington,0,0.0
2024-10-08,Channel Edge,1,246.86
2024-10-08,Google,4,490.33
2024-10-08,Lucent,1,284.87
2024-10-08,O2C,0,0.0
2024-10-08,Other,0,0.0
2024-10-08,Policy Chat,1,150.56
2024-10-08,Ring 2,0,0.0
2024-10-08,Roku,0,0.0
2024-10-08,VOXR,1,289.61
2024-10-08,Youtube,13,1185.05
2024-10-08,Regal,0,0.0
2024-10-09,Barrington,0,0.0
2024-10-09,Channel Edge,4,508.65
2024-10-09,Google,2,156.83
2024-10-09,Lucent,5,1266.68
2024-10-09,O2C,1,103.32
2024-10-09,Other,0,0.0
2024-10-09,Policy Chat,0,0.0
2024-10-09,Ring 2,0,0.0
2024-10-09,Roku,1,165.33
2024-10-09,VOXR,1,368.75
2024-10-09,Youtube,6,762.43
2024-10-09,Regal,0,0.0
2024-10-10,Barrington,1,417.73
2024-10-10,Channel Edge,4,931.43
2024-10-10,Google,2,126.14
2024-10-10,Lucent,1,290.73
2024-10-10,O2C,0,0.0
2024-10-10,Other,0,0.0
2024-10-10,Policy Chat,0,0.0
2024-10-10,Ring 2,0,0.0
2024-10-10,Roku,1,196.49
2024-10-10,VOXR,2,867.15
2024-10-10,Youtube,9,1019.53
2024-10-10,Regal,0,0.0
2024-10-11,Barrington,0,0.0
2024-10-11,Channel Edge,1,264.18
2024-10-11,Google,1,120.32
2024-10-11,Lucent,0,0.0
2024-10-11,O2C,1,105.9
2024-10-11,Other,0,0.0
2024-10-11,Policy Chat,0,0.0
2024-10-11,Ring 2,0,0.0
2024-10-11,Roku,0,0.0
2024-10-11,VOXR,1,314.0
2024-10-11,Youtube,2,130.88
2024-10-11,Regal,1,240.98
2024-10-12,Barrington,0,0.0
2024-10-12,Channel Edge,0,0.0
2024-10-12,Google,1,97.13
2024-10-12,Lucent,0,0.0
2024-10-12,O2C,0,0.0
2024-10-12,Other,0,0.0
2024-10-12,Policy Chat,1,136.37
2024-10-12,Ring 2,0,0.0
2024-10-12,Roku,0,0.0
2024-10-12,VOXR,0,0.0
2024-10-12,Youtube,4,337.13
2024-10-12,Regal,0,0.0
2024-10-13,Barrington,0,0.0
2024-10-13,Channel Edge,1,221.99
2024-10-13,Google,3,286.95
2024-10-13,Lucent,1,297.46
2024-10-13,O2C,0,0.0
2024-10-13,Other,0,0.0
2024-10-13,Policy Chat,0,0.0
2024-10-13,Ring 2,0,0.0
2024-10-13,Roku,2,386.05
2024-10-13,VOXR,0,0.0
2024-10-13,Youtube,2,210.16
2024-10-13,Regal,0,0.0
2024-10-14,Barrington,0,0.0
2024-10-14,Channel Edge,1,254.22
2024-10-14,Google,2,190.64
2024-10-14,Lucent,0,0.0
2024-10-14,O2C,1,133.72
2024-10-14,Other,0,0.0
2024-10-14,Policy Chat,2,305.16
2024-10-14,Ring 2,0,0.0
2024-10-14,Roku,2,317.48
2024-10-14,VOXR,0,0.0
2024-10-14,Youtube,6,568.05
2024-10-14,Regal,0,0.0
2024-10-15,Barrington,0,0.0
2024-10-15,Channel Edge,3,705.88
2024-10-15,Google,3,330.83
2024-10-15,Lucent,3,805.5
2024-10-15,O2C,1,122.41
2024-10-15,Other,0,0.0
2024-10-15,Policy Chat,2,257.05
2024-10-15,Ring 2,0,0.0
2024-10-15,Roku,1,183.22
2024-10-15,VOXR,0,0.0
2024-10-15,Youtube,2,191.7
2024-10-15,Regal,0,0.0
2024-10-16,Barrington,1,386.82
2024-10-16,Channel Edge,3,927.24
2024-10-16,Google,2,164.12
2024-10-16,Lucent,1,231.96
2024-10-16,O2C,2,186.55
2024-10-16,Other,0,0.0
2024-10-16,Policy Chat,1,141.49
2024-10-16,Ring 2,0,0.0
2024-10-16,Roku,0,0.0
2024-10-16,VOXR,0,0.0
2024-10-16,Youtube,5,436.05
2024-10-16,Regal,0,0.0
2024-10-17,Barrington,0,0.0
2024-10-17,Channel Edge,0,0.0
2024-10-17,Google,2,172.03
2024-10-17,Lucent,0,0.0
2024-10-17,O2C,0,0.0
2024-10-17,Other,0,0.0
2024-10-17,Policy Chat,0,0.0
2024-10-17,Ring 2,0,0.0
2024-10-17,Roku,0,0.0
2024-10-17,VOXR,1,384.17
2024-10-17,Youtube,5,450.18
2024-10-17,Regal,0,0.0
2024-10-18,Barrington,0,0.0
2024-10-18,Channel Edge,1,266.12
2024-10-18,Google,5,611.6
2024-10-18,Lucent,1,266.14
2024-10-18,O2C,0,0.0
2024-10-18,Other,0,0.0
2024-10-18,Policy Chat,1,127.81
2024-10-18,Ring 2,0,0.0
2024-10-18,Roku,0,0.0
2024-10-18,VOXR,0,0.0
2024-10-18,Youtube,4,396.25
2024-10-18,Regal,0,0.0
2024-10-19,Barrington,0,0.0
2024-10-19,Channel Edge,1,235.8
2024-10-19,Google,1,74.29
2024-10-19,Lucent,0,0.0
2024-10-19,O2C,1,95.38
2024-10-19,Other,0,0.0
2024-10-19,Policy Chat,0,0.0
2024-10-19,Ring 2,0,0.0
2024-10-19,Roku,1,155.58
2024-10-19,VOXR,0,0.0
2024-10-19,Youtube,3,314.26
2024-10-19,Regal,0,0.0
2024-10-20,Barrington,0,0.0
2024-10-20,Channel Edge,0,0.0
2024-10-20,Google,1,86.73
2024-10-20,Lucent,0,0.0
2024-10-20,O2C,0,0.0
2024-10-20,Other,0,0.0
2024-10-20,Policy Chat,0,0.0
2024-10-20,Ring 2,0,0.0
2024-10-20,Roku,0,0.0
2024-10-20,VOXR,0,0.0
2024-10-20,Youtube,4,317.62
2024-10-20,Regal,0,0.0
2024-10-21,Barrington,1,479.32
2024-10-21,Channel Edge,2,514.45
2024-10-21,Google,1,101.85
2024-10-21,Lucent,2,356.11
2024-10-21,O2C,0,0.0
2024-10-21,Other,0,0.0
2024-10-21,Policy Chat,0,0.0
2024-10-21,Ring 2,0,0.0
2024-10-21,Roku,0,0.0
2024-10-21,VOXR,0,0.0
2024-10-21,Youtube,4,308.82
2024-10-21,Regal,0,0.0
2024-10-22,Barrington,0,0.0
2024-10-22,Channel Edge,0,0.0
2024-10-22,Google,0,0.0
2024-10-22,Lucent,0,0.0
2024-10-22,O2C,0,0.0
2024-10-22,Other,0,0.0
2024-10-22,Policy Chat,1,112.13
2024-10-22,Ring 2,1,281.63
2024-10-22,Roku,1,163.3
2024-10-22,VOXR,1,330.87
2024-10-22,Youtube,3,169.46
2024-10-22,Regal,0,0.0
2024-10-23,Barrington,1,324.8
2024-10-23,Channel Edge,2,412.55
2024-10-23,Google,2,198.33
2024-10-23,Lucent,1,345.1
2024-10-23,O2C,0,0.0
2024-10-23,Other,0,0.0
2024-10-23,Policy Chat,1,153.44
2024-10-23,Ring 2,1,265.93
2024-10-23,Roku,1,171.01
2024-10-23,VOXR,1,415.58
2024-10-23,Youtube,11,1309.05
2024-10-23,Regal,0,0.0
2024-10-24,Barrington,1,409.31
2024-10-24,Channel Edge,1,249.98
2024-10-24,Google,3,256.62
2024-10-24,Lucent,1,223.9
2024-10-24,O2C,0,0.0
2024-10-24,Other,0,0.0
2024-10-24,Policy Chat,0,0.0
2024-10-24,Ring 2,0,0.0
2024-10-24,Roku,2,407.23
2024-10-24,VOXR,2,830.82
2024-10-24,Youtube,3,308.44
2024-10-24,Regal,0,0.0
2024-10-25,Barrington,0,0.0
2024-10-25,Channel Edge,0,0.0
2024-10-25,Google,1,64.62
2024-10-25,Lucent,0,0.0
2024-10-25,O2C,0,0.0
2024-10-25,Other,0,0.0
2024-10-25,Policy Chat,2,335.56
2024-10-25,Ring 2,0,0.0
2024-10-25,Roku,1,133.5
2024-10-25,VOXR,1,378.83
2024-10-25,Youtube,4,200.0
2024-10-25,Regal,0,0.0
2024-10-26,Barrington,0,0.0
2024-10-26,Channel Edge,2,486.82
2024-10-26,Google,2,105.99
2024-10-26,Lucent,3,698.54
2024-10-26,O2C,0,0.0
2024-10-26,Other,0,0.0
2024-10-26,Policy Chat,0,0.0
2024-10-26,Ring 2,0,0.0
2024-10-26,Roku,1,193.86
2024-10-26,VOXR,1,311.2
2024-10-26,Youtube,5,439.06
2024-10-26,Regal,0,0.0
2024-10-27,Barrington,1,365.57
2024-10-27,Channel Edge,1,226.66
2024-10-27,Google,0,0.0
2024-10-27,Lucent,1,279.48
2024-10-27,O2C,0,0.0
2024-10-27,Other,0,0.0
2024-10-27,Policy Chat,0,0.0
2024-10-27,Ring 2,0,0.0
2024-10-27,Roku,0,0.0
2024-10-27,VOXR,0,0.0
2024-10-27,Youtube,7,644.1
2024-10-27,Regal,0,0.0
2024-10-28,Barrington,1,376.51
2024-10-28,Channel Edge,0,0.0
2024-10-28,Google,2,150.86
2024-10-28,Lucent,0,0.0
2024-10-28,O2C,0,0.0
2024-10-28,Other,0,0.0
2024-10-28,Policy Chat,1,122.61
2024-10-28,Ring 2,0,0.0
2024-10-28,Roku,1,156.91
2024-10-28,VOXR,2,873.72
2024-10-28,Youtube,3,271.3
2024-10-28,Regal,0,0.0
2024-10-29,Barrington,1,435.14
2024-10-29,Channel Edge,2,423.18
2024-10-29,Google,3,203.87
2024-10-29,Lucent,0,0.0
2024-10-29,O2C,2,203.65
2024-10-29,Other,0,0.0
2024-10-29,Policy Chat,0,0.0
2024-10-29,Ring 2,0,0.0
2024-10-29,Roku,0,0.0
2024-10-29,VOXR,2,735.34
2024-10-29,Youtube,4,311.66
2024-10-29,Regal,0,0.0
2024-10-30,Barrington,0,0.0
2024-10-30,Channel Edge,2,527.19
2024-10-30,Google,2,136.26
2024-10-30,Lucent,1,221.28
2024-10-30,O2C,0,0.0
2024-10-30,Other,0,0.0
2024-10-30,Policy Chat,1,130.99
2024-10-30,Ring 2,0,0.0
2024-10-30,Roku,3,517.09
2024-10-30,VOXR,0,0.0
2024-10-30,Youtube,3,302.39
2024-10-30,Regal,0,0.0
2024-10-31,Barrington,1,344.83
2024-10-31,Channel Edge,1,239.62
2024-10-31,Google,2,127.77
2024-10-31,Lucent,0,0.0
2024-10-31,O2C,1,92.06
2024-10-31,Other,0,0.0
2024-10-31,Policy Chat,0,0.0
2024-10-31,Ring 2,0,0.0
2024-10-31,Roku,0,0.0
2024-10-31,VOXR,0,0.0
2024-10-31,Youtube,3,264.91
2024-10-31,Regal,0,0.0
2024-11-01,Barrington,0,0.0
2024-11-01,Channel Edge,0,0.0
2024-11-01,Google,4,248.3
2024-11-01,Lucent,1,246.11
2024-11-01,O2C,0,0.0
2024-11-01,Other,0,0.0
2024-11-01,Policy Chat,0,0.0
2024-11-01,Ring 2,0,0.0
2024-11-01,Roku,0,0.0
2024-11-01,VOXR,0,0.0
2024-11-01,Youtube,4,415.47
2024-11-01,Regal,0,0.0
2024-11-02,Barrington,0,0.0
2024-11-02,Channel Edge,0,0.0
2024-11-02,Google,3,218.49
2024-11-02,Lucent,1,288.06
2024-11-02,O2C,1,92.9
2024-11-02,Other,0,0.0
2024-11-02,Policy Chat,0,0.0
2024-11-02,Ring 2,0,0.0
2024-11-02,Roku,2,286.53
2024-11-02,VOXR,1,416.36
2024-11-02,Youtube,3,279.62
2024-11-02,Regal,0,0.0
2024-11-03,Barrington,0,0.0
2024-11-03,Channel Edge,1,209.6
2024-11-03,Google,2,139.1
2024-11-03,Lucent,0,0.0
2024-11-03,O2C,1,75.48
2024-11-03,Other,0,0.0
2024-11-03,Policy Chat,0,0.0
2024-11-03,Ring 2,0,0.0
2024-11-03,Roku,0,0.0
2024-11-03,VOXR,0,0.0
2024-11-03,Youtube,0,0.0
2024-11-03,Regal,0,0.0
2024-11-04,Barrington,2,769.04
2024-11-04,Channel Edge,1,279.36
2024-11-04,Google,5,408.04
2024-11-04,Lucent,0,0.0
2024-11-04,O2C,1,105.76
2024-11-04,Other,0,0.0
2024-11-04,Policy Chat,0,0.0
2024-11-04,Ring 2,0,0.0
2024-11-04,Roku,1,182.96
2024-11-04,VOXR,1,343.58
2024-11-04,Youtube,7,572.89
2024-11-04,Regal,0,0.0
2024-11-05,Barrington,1,355.0
2024-11-05,Channel Edge,0,0.0
2024-11-05,Google,2,160.3
2024-11-05,Lucent,1,251.8
2024-11-05,O2C,3,252.3
2024-11-05,Other,0,0.0
2024-11-05,Policy Chat,1,113.0
2024-11-05,Ring 2,0,0.0
2024-11-05,Roku,0,0.0
2024-11-05,VOXR,1,300.18
2024-11-05,Youtube,3,192.91
2024-11-05,Regal,0,0.0
2024-11-06,Barrington,0,0.0
2024-11-06,Channel Edge,1,216.48
2024-11-06,Google,0,0.0
2024-11-06,Lucent,0,0.0
2024-11-06,O2C,0,0.0
2024-11-06,Other,0,0.0
2024-11-06,Policy Chat,1,101.46
2024-11-06,Ring 2,0,0.0
2024-11-06,Roku,1,182.98
2024-11-06,VOXR,1,310.35
2024-11-06,Youtube,4,298.94
2024-11-06,Regal,0,0.0
2024-11-07,Barrington,0,0.0
2024-11-07,Channel Edge,1,266.05
2024-11-07,Google,3,176.34
2024-11-07,Lucent,2,504.57
2024-11-07,O2C,0,0.0
2024-11-07,Other,0,0.0
2024-11-07,Policy Chat,1,101.79
2024-11-07,Ring 2,0,0.0
2024-11-07,Roku,1,195.15
2024-11-07,VOXR,2,523.29
2024-11-07,Youtube,2,214.01
2024-11-07,Regal,0,0.0
2024-11-08,Barrington,0,0.0
2024-11-08,Channel Edge,1,250.11
2024-11-08,Google,3,213.4
2024-11-08,Lucent,0,0.0
2024-11-08,O2C,0,0.0
2024-11-08,Other,0,0.0
2024-11-08,Policy Chat,0,0.0
2024-11-08,Ring 2,0,0.0
2024-11-08,Roku,1,156.78
2024-11-08,VOXR,1,239.56
2024-11-08,Youtube,4,332.3
2024-11-08,Regal,0,0.0
2024-11-09,Barrington,1,252.55
2024-11-09,Channel Edge,0,0.0
2024-11-09,Google,4,237.5
2024-11-09,Lucent,2,599.15
2024-11-09,O2C,0,0.0
2024-11-09,Other,0,0.0
2024-11-09,Policy Chat,0,0.0
2024-11-09,Ring 2,0,0.0
2024-11-09,Roku,0,0.0
2024-11-09,VOXR,1,265.43
2024-11-09,Youtube,4,423.32
2024-11-09,Regal,0,0.0
2024-11-10,Barrington,0,0.0
2024-11-10,Channel Edge,1,248.61
2024-11-10,Google,3,247.14
2024-11-10,Lucent,3,682.2
2024-11-10,O2C,0,0.0
2024-11-10,Other,0,0.0
2024-11-10,Policy Chat,1,131.36
2024-11-10,Ring 2,0,0.0
2024-11-10,Roku,0,0.0
2024-11-10,VOXR,2,541.29
2024-11-10,Youtube,3,257.51
2024-11-10,Regal,0,0.0
2024-11-11,Barrington,1,281.15
2024-11-11,Channel Edge,0,0.0
2024-11-11,Google,3,228.46
2024-11-11,Lucent,1,214.18
2024-11-11,O2C,0,0.0
2024-11-11,Other,0,0.0
2024-11-11,Policy Chat,0,0.0
2024-11-11,Ring 2,2,701.03
2024-11-11,Roku,0,0.0
2024-11-11,VOXR,0,0.0
2024-11-11,Youtube,5,528.06
2024-11-11,Regal,0,0.0
2024-11-12,Barrington,0,0.0
2024-11-12,Channel Edge,1,204.54
2024-11-12,Google,0,0.0
2024-11-12,Lucent,2,411.68
2024-11-12,O2C,1,84.23
2024-11-12,Other,0,0.0
2024-11-12,Policy Chat,2,221.45
2024-11-12,Ring 2,0,0.0
2024-11-12,Roku,0,0.0
2024-11-12,VOXR,2,694.93
2024-11-12,Youtube,3,254.99
2024-11-12,Regal,0,0.0
2024-11-13,Barrington,1,352.04
2024-11-13,Channel Edge,0,0.0
2024-11-13,Google,1,80.86
2024-11-13,Lucent,2,478.41
2024-11-13,O2C,1,72.87
2024-11-13,Other,0,0.0
2024-11-13,Policy Chat,0,0.0
2024-11-13,Ring 2,0,0.0
2024-11-13,Roku,0,0.0
2024-11-13,VOXR,2,535.45
2024-11-13,Youtube,5,361.99
2024-11-13,Regal,0,0.0
2024-11-14,Barrington,0,0.0
2024-11-14,Channel Edge,0,0.0
2024-11-14,Google,1,61.31
2024-11-14,Lucent,0,0.0
2024-11-14,O2C,2,153.62
2024-11-14,Other,0,0.0
2024-11-14,Policy Chat,1,149.39
2024-11-14,Ring 2,0,0.0
2024-11-14,Roku,0,0.0
2024-11-14,VOXR,1,279.84
2024-11-14,Youtube,5,473.56
2024-11-14,Regal,0,0.0
2024-11-15,Barrington,0,0.0
2024-11-15,Channel Edge,1,227.85
2024-11-15,Google,1,78.87
2024-11-15,Lucent,4,1174.07
2024-11-15,O2C,0,0.0
2024-11-15,Other,0,0.0
2024-11-15,Policy Chat,0,0.0
2024-11-15,Ring 2,0,0.0
2024-11-15,Roku,1,137.15
2024-11-15,VOXR,0,0.0
2024-11-15,Youtube,2,194.08
2024-11-15,Regal,0,0.0
2024-11-16,Barrington,0,0.0
2024-11-16,Channel Edge,0,0.0
2024-11-16,Google,2,151.02
2024-11-16,Lucent,1,189.92
2024-11-16,O2C,0,0.0
2024-11-16,Other,0,0.0
2024-11-16,Policy Chat,0,0.0
2024-11-16,Ring 2,1,256.91
2024-11-16,Roku,1,135.04
2024-11-16,VOXR,0,0.0
2024-11-16,Youtube,2,154.99
2024-11-16,Regal,0,0.0
2024-11-17,Barrington,1,307.9
2024-11-17,Channel Edge,0,0.0
2024-11-17,Google,8,596.81
2024-11-17,Lucent,2,399.73
2024-11-17,O2C,1,84.12
2024-11-17,Other,0,0.0
2024-11-17,Policy Chat,0,0.0
2024-11-17,Ring 2,0,0.0
2024-11-17,Roku,0,0.0
2024-11-17,VOXR,1,259.91
2024-11-17,Youtube,4,462.57
2024-11-17,Regal,0,0.0
2024-11-18,Barrington,1,298.44
2024-11-18,Channel Edge,0,0.0
2024-11-18,Google,2,173.88
2024-11-18,Lucent,1,164.79
2024-11-18,O2C,1,77.81
2024-11-18,Other,0,0.0
2024-11-18,Policy Chat,0,0.0
2024-11-18,Ring 2,0,0.0
2024-11-18,Roku,0,0.0
2024-11-18,VOXR,2,636.59
2024-11-18,Youtube,5,584.32
2024-11-18,Regal,0,0.0
2024-11-19,Barrington,0,0.0
2024-11-19,Channel Edge,2,439.43
2024-11-19,Google,4,281.3
2024-11-19,Lucent,1,205.64
2024-11-19,O2C,0,0.0
2024-11-19,Other,0,0.0
2024-11-19,Policy Chat,0,0.0
2024-11-19,Ring 2,0,0.0
2024-11-19,Roku,0,0.0
2024-11-19,VOXR,1,292.7
2024-11-19,Youtube,7,737.68
2024-11-19,Regal,0,0.0
2024-11-20,Barrington,0,0.0
2024-11-20,Channel Edge,2,449.11
2024-11-20,Google,0,0.0
2024-11-20,Lucent,1,163.38
2024-11-20,O2C,1,91.64
2024-11-20,Other,0,0.0
2024-11-20,Policy Chat,1,155.37
2024-11-20,Ring 2,0,0.0
2024-11-20,Roku,1,136.6
2024-11-20,VOXR,0,0.0
2024-11-20,Youtube,2,191.66
2024-11-20,Regal,0,0.0
2024-11-21,Barrington,0,0.0
2024-11-21,Channel Edge,0,0.0
2024-11-21,Google,2,142.81
2024-11-21,Lucent,3,602.89
2024-11-21,O2C,0,0.0
2024-11-21,Other,0,0.0
2024-11-21,Policy Chat,0,0.0
2024-11-21,Ring 2,0,0.0
2024-11-21,Roku,3,632.67
2024-11-21,VOXR,0,0.0
2024-11-21,Youtube,2,208.17
2024-11-21,Regal,0,0.0
2024-11-22,Barrington,0,0.0
2024-11-22,Channel Edge,0,0.0
2024-11-22,Google,3,217.54
2024-11-22,Lucent,1,205.67
2024-11-22,O2C,2,159.64
2024-11-22,Other,0,0.0
2024-11-22,Policy Chat,0,0.0
2024-11-22,Ring 2,0,0.0
2024-11-22,Roku,1,165.8
2024-11-22,VOXR,1,298.66
2024-11-22,Youtube,8,942.51
2024-11-22,Regal,0,0.0
2024-11-23,Barrington,0,0.0
2024-11-23,Channel Edge,1,232.73
2024-11-23,Google,5,300.39
2024-11-23,Lucent,2,451.56
2024-11-23,O2C,1,73.16
2024-11-23,Other,0,0.0
2024-11-23,Policy Chat,1,198.86
2024-11-23,Ring 2,0,0.0
2024-11-23,Roku,0,0.0
2024-11-23,VOXR,1,269.44
2024-11-23,Youtube,6,468.97
2024-11-23,Regal,1,238.38
2024-11-24,Barrington,1,234.22
2024-11-24,Channel Edge,0,0.0
2024-11-24,Google,3,166.33
2024-11-24,Lucent,4,767.32
2024-11-24,O2C,1,78.0
2024-11-24,Other,0,0.0
2024-11-24,Policy Chat,0,0.0
2024-11-24,Ring 2,0,0.0
2024-11-24,Roku,0,0.0
2024-11-24,VOXR,2,622.45
2024-11-24,Youtube,3,369.33
2024-11-24,Regal,0,0.0
2024-11-25,Barrington,0,0.0
2024-11-25,Channel Edge,0,0.0
2024-11-25,Google,3,184.05
2024-11-25,Lucent,0,0.0
2024-11-25,O2C,1,80.9
2024-11-25,Other,0,0.0
2024-11-25,Policy Chat,0,0.0
